userId,rating,tmdbId
460,4.0,9066
461,2.5,9066
468,2.5,9066
487,4.0,9066
514,3.0,9066
518,3.0,9066
527,0.5,9066
564,4.0,9066
577,4.0,9066
580,3.0,9066
605,3.0,9066
624,4.0,9066
634,1.0,9066
641,3.0,9066
654,3.5,9066
665,1.0,9066
666,2.0,9066
2,3.0,771
5,4.0,771
15,2.0,771
19,3.0,771
21,3.0,771
22,1.0,771
23,3.5,771
30,4.0,771
36,2.0,771
56,4.0,771
59,0.5,771
61,3.0,771
67,4.0,771
68,3.5,771
69,4.5,771
73,3.5,771
77,1.5,771
85,3.0,771
86,1.0,771
88,2.5,771
93,2.5,771
105,3.0,771
110,5.0,771
111,3.0,771
114,5.0,771
125,4.0,771
127,4.0,771
134,2.5,771
136,3.5,771
149,3.0,771
150,2.5,771
152,2.5,771
157,3.0,771
160,3.0,771
161,3.0,771
163,3.5,771
165,4.5,771
172,4.0,771
184,3.0,771
187,3.5,771
188,4.0,771
192,5.0,771
200,3.5,771
212,2.5,771
213,2.0,771
220,1.0,771
243,3.5,771
247,4.0,771
262,4.0,771
263,4.0,771
266,3.0,771
268,5.0,771
278,2.0,771
279,3.0,771
283,2.0,771
285,1.0,771
292,3.5,771
294,3.0,771
302,4.0,771
303,1.0,771
306,3.0,771
311,3.0,771
312,1.0,771
313,3.0,771
344,2.0,771
353,2.5,771
358,3.0,771
382,3.0,771
385,3.0,771
388,3.0,771
396,3.0,771
399,1.0,771
400,4.0,771
405,4.0,771
416,3.0,771
418,4.0,771
426,3.5,771
428,3.5,771
440,3.0,771
442,4.0,771
452,3.0,771
457,2.5,771
461,2.5,771
466,4.0,771
468,2.5,771
471,2.5,771
479,4.0,771
480,5.0,771
487,4.0,771
496,3.0,771
500,4.0,771
508,3.0,771
509,3.0,771
514,3.0,771
516,3.0,771
518,5.0,771
527,1.0,771
529,3.0,771
531,2.5,771
534,4.0,771
535,3.0,771
547,3.0,771
548,3.0,771
551,4.0,771
552,1.0,771
556,4.0,771
560,4.0,771
561,3.0,771
562,3.5,771
564,1.0,771
574,3.0,771
577,3.5,771
584,2.5,771
593,3.0,771
595,4.0,771
596,3.5,771
603,3.0,771
605,4.0,771
607,2.0,771
624,3.0,771
627,1.5,771
629,5.0,771
646,5.0,771
648,2.0,771
649,3.0,771
654,4.5,771
662,4.0,771
665,3.0,771
666,3.0,771
2,3.0,251
13,3.0,251
15,1.0,251
30,2.0,251
36,3.0,251
50,3.0,251
61,5.0,251
67,3.0,251
68,4.0,251
69,5.0,251
77,2.5,251
79,2.5,251
85,3.0,251
86,3.0,251
92,3.0,251
93,3.5,251
105,3.5,251
110,5.0,251
111,1.5,251
119,4.0,251
120,3.5,251
121,3.0,251
128,5.0,251
134,3.5,251
145,5.0,251
151,5.0,251
152,2.5,251
159,2.5,251
160,5.0,251
161,4.0,251
165,3.0,251
168,3.0,251
177,4.0,251
182,5.0,251
188,5.0,251
192,4.0,251
194,3.0,251
195,2.0,251
212,2.5,251
213,2.5,251
232,4.0,251
235,4.5,251
239,4.0,251
241,3.0,251
254,3.0,251
262,1.5,251
266,4.0,251
268,3.0,251
279,5.0,251
283,3.5,251
292,4.0,251
294,3.0,251
302,3.0,251
303,3.0,251
306,4.0,251
311,3.0,251
312,3.0,251
313,3.0,251
344,3.0,251
345,2.0,251
354,1.0,251
358,4.0,251
369,5.0,251
371,4.0,251
380,2.0,251
385,3.0,251
388,4.0,251
391,1.0,251
396,3.0,251
400,3.0,251
402,4.0,251
416,3.0,251
426,2.5,251
430,4.0,251
431,4.0,251
440,3.0,251
441,1.0,251
442,4.0,251
452,4.0,251
458,3.0,251
461,3.0,251
462,3.5,251
463,4.0,251
468,2.5,251
480,3.5,251
487,4.0,251
493,5.0,251
495,5.0,251
496,5.0,251
505,3.0,251
508,3.0,251
509,2.0,251
514,3.0,251
516,4.0,251
517,5.0,251
518,4.0,251
523,4.5,251
527,1.0,251
529,2.0,251
534,3.0,251
535,3.0,251
537,3.0,251
547,3.0,251
551,4.0,251
555,1.0,251
564,1.0,251
575,2.0,251
577,3.0,251
580,2.5,251
593,4.0,251
596,3.5,251
602,4.0,251
605,3.0,251
607,2.5,251
617,3.0,251
624,3.0,251
627,3.0,251
629,5.0,251
633,3.0,251
641,4.0,251
646,4.0,251
649,3.0,251
654,5.0,251
662,4.0,251
665,5.0,251
666,2.0,251
2,3.0,812
3,3.0,812
4,5.0,812
5,3.5,812
7,4.0,812
15,0.5,812
19,3.0,812
20,3.5,812
22,2.0,812
23,4.0,812
24,3.0,812
30,5.0,812
32,3.0,812
36,3.0,812
38,4.0,812
39,3.0,812
42,4.0,812
43,3.0,812
47,4.0,812
61,3.0,812
73,5.0,812
77,3.5,812
78,3.5,812
79,2.5,812
82,4.0,812
85,3.0,812
86,3.0,812
88,3.0,812
89,4.5,812
91,4.5,812
92,3.0,812
93,3.0,812
97,0.5,812
99,3.0,812
108,5.0,812
110,4.0,812
111,2.5,812
114,5.0,812
119,4.0,812
121,4.0,812
122,3.0,812
126,5.0,812
128,5.0,812
130,4.0,812
134,3.0,812
136,4.5,812
137,4.0,812
144,3.0,812
145,4.0,812
146,5.0,812
148,4.0,812
150,3.5,812
151,3.0,812
161,3.0,812
163,2.5,812
165,4.0,812
172,3.0,812
175,3.0,812
176,3.5,812
177,4.0,812
184,4.0,812
185,4.0,812
187,4.5,812
188,4.0,812
191,2.0,812
192,4.0,812
200,1.5,812
211,4.0,812
212,3.0,812
213,3.0,812
214,4.0,812
219,5.0,812
220,3.0,812
224,5.0,812
225,5.0,812
232,5.0,812
235,4.5,812
236,3.5,812
237,3.5,812
239,5.0,812
240,4.0,812
243,4.0,812
245,1.0,812
247,3.0,812
254,4.0,812
262,2.0,812
266,3.0,812
268,4.5,812
271,3.5,812
279,4.0,812
285,4.0,812
286,3.0,812
287,5.0,812
288,3.0,812
292,4.0,812
294,5.0,812
295,4.5,812
296,5.0,812
300,2.0,812
302,4.0,812
311,3.0,812
312,3.0,812
313,4.5,812
317,3.0,812
324,4.0,812
328,3.5,812
333,3.5,812
338,3.0,812
344,5.0,812
345,4.0,812
353,3.0,812
354,2.0,812
355,3.0,812
357,5.0,812
358,5.0,812
363,4.0,812
369,4.0,812
375,1.0,812
380,4.0,812
381,5.0,812
382,3.0,812
389,4.0,812
396,2.0,812
399,3.0,812
400,4.0,812
402,4.0,812
408,3.0,812
412,4.0,812
415,3.0,812
417,0.5,812
421,3.0,812
423,1.5,812
428,4.0,812
430,4.5,812
437,4.0,812
439,3.0,812
440,3.0,812
442,4.5,812
447,3.0,812
449,5.0,812
461,4.0,812
463,4.0,812
464,5.0,812
466,4.0,812
468,2.5,812
471,3.5,812
472,3.0,812
475,3.5,812
480,3.5,812
483,2.5,812
486,4.0,812
487,4.0,812
491,3.0,812
496,4.0,812
498,4.5,812
500,3.0,812
509,3.5,812
514,4.0,812
516,3.0,812
517,5.0,812
518,4.0,812
520,4.0,812
523,4.0,812
529,3.0,812
530,5.0,812
531,4.0,812
534,5.0,812
535,3.0,812
536,5.0,812
538,4.0,812
548,3.0,812
550,4.0,812
552,3.0,812
557,2.5,812
559,5.0,812
561,3.5,812
564,4.0,812
568,4.0,812
575,4.0,812
577,4.0,812
580,2.5,812
582,4.5,812
589,4.0,812
590,3.0,812
592,4.0,812
595,3.0,812
597,5.0,812
598,4.0,812
600,5.0,812
602,5.0,812
603,5.0,812
605,4.0,812
607,4.0,812
611,5.0,812
617,3.0,812
619,5.0,812
623,4.0,812
629,3.0,812
633,3.0,812
639,3.0,812
641,4.0,812
646,5.0,812
648,2.0,812
649,3.0,812
652,4.0,812
653,5.0,812
654,4.5,812
655,4.5,812
656,5.0,812
658,5.0,812
659,3.0,812
662,4.0,812
665,4.0,812
666,3.0,812
671,4.0,812
2,5.0,280
4,5.0,280
7,3.0,280
8,4.0,280
15,4.0,280
19,3.0,280
21,5.0,280
22,5.0,280
23,3.5,280
26,4.0,280
30,4.0,280
32,5.0,280
34,5.0,280
42,5.0,280
43,3.0,280
50,5.0,280
66,5.0,280
67,4.0,280
71,3.0,280
73,3.0,280
75,4.0,280
77,4.0,280
78,5.0,280
84,3.0,280
85,5.0,280
86,2.0,280
89,4.0,280
91,5.0,280
92,5.0,280
97,2.0,280
101,4.5,280
103,3.0,280
104,5.0,280
105,3.5,280
108,3.0,280
110,5.0,280
111,4.5,280
118,5.0,280
119,4.0,280
120,4.0,280
121,5.0,280
124,5.0,280
126,5.0,280
130,3.5,280
134,5.0,280
137,5.0,280
139,3.0,280
144,5.0,280
145,5.0,280
148,3.5,280
150,3.5,280
151,5.0,280
155,4.0,280
157,4.0,280
159,3.5,280
161,5.0,280
163,2.0,280
165,4.5,280
168,4.0,280
177,4.0,280
180,4.0,280
182,4.0,280
184,5.0,280
185,4.0,280
188,5.0,280
194,4.0,280
195,3.0,280
197,5.0,280
199,5.0,280
201,4.0,280
205,2.5,280
212,3.0,280
213,4.0,280
214,5.0,280
217,5.0,280
220,4.0,280
225,5.0,280
228,5.0,280
232,3.0,280
237,2.5,280
241,4.0,280
243,4.0,280
244,4.0,280
246,5.0,280
247,4.0,280
249,4.0,280
251,4.0,280
253,4.0,280
254,3.0,280
260,4.0,280
261,4.0,280
268,5.0,280
271,4.5,280
275,5.0,280
277,4.0,280
279,4.0,280
281,4.5,280
282,2.0,280
285,3.0,280
287,5.0,280
288,4.0,280
291,4.5,280
292,4.0,280
293,3.5,280
294,3.0,280
295,5.0,280
299,4.0,280
300,4.5,280
302,3.0,280
306,4.0,280
311,4.5,280
312,5.0,280
313,3.5,280
316,3.5,280
319,3.0,280
330,3.0,280
333,4.0,280
337,5.0,280
338,5.0,280
344,4.0,280
346,5.0,280
351,3.0,280
353,3.5,280
354,5.0,280
355,4.0,280
358,5.0,280
363,5.0,280
367,4.5,280
369,4.0,280
370,4.0,280
371,4.0,280
373,4.0,280
375,3.0,280
379,4.0,280
380,4.0,280
384,5.0,280
385,4.0,280
388,4.0,280
390,3.0,280
393,1.0,280
394,3.0,280
396,4.0,280
400,3.0,280
414,4.0,280
416,3.0,280
418,3.5,280
421,2.0,280
422,3.0,280
426,3.5,280
428,4.0,280
430,4.5,280
433,4.5,280
434,4.0,280
435,5.0,280
439,4.0,280
440,5.0,280
442,4.0,280
443,5.0,280
448,5.0,280
452,4.0,280
453,4.0,280
455,4.5,280
457,3.5,280
461,5.0,280
463,4.0,280
466,3.0,280
471,4.5,280
472,2.0,280
475,4.5,280
480,5.0,280
483,4.0,280
486,4.0,280
495,4.0,280
496,5.0,280
502,5.0,280
505,3.0,280
509,2.0,280
512,3.0,280
516,4.0,280
517,4.0,280
518,4.0,280
519,4.5,280
523,5.0,280
525,5.0,280
532,4.0,280
533,4.0,280
534,3.0,280
535,4.0,280
544,4.5,280
545,3.0,280
550,4.0,280
551,4.0,280
552,2.0,280
553,2.5,280
555,4.0,280
559,5.0,280
560,4.0,280
562,5.0,280
564,5.0,280
565,4.0,280
567,5.0,280
568,5.0,280
570,1.5,280
574,4.0,280
577,4.5,280
580,4.5,280
585,3.0,280
588,3.0,280
589,4.0,280
590,4.0,280
592,5.0,280
593,4.0,280
596,4.0,280
597,5.0,280
598,4.0,280
602,4.0,280
603,5.0,280
607,3.5,280
608,4.0,280
614,3.0,280
615,4.0,280
621,1.5,280
623,3.5,280
624,3.0,280
627,4.0,280
628,3.0,280
629,1.0,280
632,5.0,280
633,3.0,280
641,4.0,280
647,4.0,280
649,4.0,280
654,5.0,280
659,5.0,280
664,4.5,280
666,3.0,280
671,5.0,280
2,5.0,581
4,3.0,581
7,4.0,581
13,4.0,581
15,3.0,581
17,3.0,581
19,3.0,581
20,2.0,581
21,4.0,581
23,2.5,581
24,4.0,581
30,5.0,581
32,5.0,581
36,3.0,581
38,3.5,581
39,3.0,581
49,3.0,581
50,3.0,581
57,5.0,581
59,3.5,581
64,5.0,581
67,5.0,581
68,3.5,581
73,4.5,581
77,3.0,581
82,4.0,581
85,3.0,581
86,3.0,581
89,5.0,581
92,4.0,581
93,4.5,581
94,4.0,581
102,2.0,581
105,3.0,581
108,3.0,581
110,4.0,581
114,4.0,581
119,5.0,581
121,4.0,581
122,3.0,581
126,3.0,581
130,4.0,581
132,3.5,581
137,4.0,581
144,4.0,581
148,3.5,581
150,3.0,581
151,3.0,581
152,3.5,581
161,3.0,581
166,5.0,581
168,4.0,581
172,3.0,581
182,5.0,581
188,4.0,581
191,4.0,581
192,5.0,581
194,4.0,581
195,4.0,581
212,2.0,581
213,1.0,581
214,5.0,581
220,4.0,581
225,5.0,581
232,5.0,581
235,4.5,581
236,3.0,581
237,1.0,581
242,5.0,581
245,5.0,581
246,4.0,581
249,4.0,581
253,4.5,581
254,3.0,581
260,4.0,581
261,4.5,581
263,4.0,581
266,5.0,581
279,4.0,581
281,4.0,581
282,3.0,581
283,3.0,581
285,4.0,581
288,4.0,581
291,5.0,581
292,3.0,581
294,3.0,581
295,4.0,581
302,4.0,581
303,3.5,581
305,3.0,581
306,3.0,581
308,3.0,581
311,5.0,581
313,4.0,581
317,3.0,581
324,3.5,581
326,3.0,581
338,3.0,581
344,3.0,581
346,1.0,581
350,5.0,581
353,3.0,581
354,3.0,581
355,4.0,581
359,3.0,581
369,5.0,581
375,3.0,581
380,4.0,581
385,3.0,581
388,5.0,581
389,5.0,581
391,3.0,581
394,2.0,581
396,5.0,581
400,4.0,581
405,4.5,581
408,2.0,581
409,4.0,581
415,3.0,581
418,3.5,581
419,3.5,581
421,5.0,581
430,4.0,581
434,1.0,581
437,4.0,581
440,5.0,581
441,3.5,581
442,4.0,581
447,4.0,581
449,5.0,581
452,4.0,581
458,4.0,581
461,4.0,581
463,5.0,581
467,5.0,581
468,3.0,581
480,4.0,581
487,5.0,581
495,5.0,581
496,5.0,581
505,3.0,581
508,3.0,581
509,5.0,581
511,5.0,581
513,3.0,581
514,4.0,581
516,4.0,581
517,5.0,581
518,2.0,581
523,4.5,581
527,3.5,581
531,2.0,581
533,3.0,581
534,5.0,581
535,3.0,581
536,5.0,581
537,5.0,581
538,4.0,581
547,3.0,581
548,3.0,581
550,5.0,581
551,3.0,581
552,3.0,581
555,3.0,581
556,5.0,581
559,5.0,581
562,4.0,581
564,2.0,581
568,2.0,581
575,3.0,581
577,3.5,581
580,4.0,581
586,3.0,581
588,4.0,581
589,4.0,581
590,3.0,581
595,5.0,581
596,4.0,581
598,4.0,581
602,4.0,581
605,3.0,581
607,2.5,581
619,4.0,581
624,3.0,581
627,2.5,581
629,5.0,581
633,4.0,581
639,4.0,581
641,3.0,581
647,3.0,581
648,2.0,581
649,3.0,581
653,4.0,581
654,4.5,581
657,4.0,581
659,4.0,581
665,4.0,581
666,5.0,581
667,3.0,581
670,1.0,581
671,4.0,581
2,5.0,268
3,3.0,268
7,3.0,268
10,3.0,268
15,4.0,268
19,4.0,268
20,4.0,268
21,3.0,268
22,4.5,268
23,3.5,268
24,3.0,268
30,4.0,268
32,4.0,268
36,3.0,268
39,3.0,268
41,4.0,268
47,3.0,268
49,2.0,268
57,3.0,268
61,5.0,268
63,5.0,268
64,4.0,268
67,3.0,268
68,3.5,268
73,4.0,268
74,5.0,268
75,1.0,268
77,3.5,268
79,2.5,268
82,3.0,268
85,4.0,268
86,3.0,268
88,3.0,268
92,3.0,268
93,3.5,268
102,4.0,268
103,3.0,268
105,4.0,268
109,4.0,268
110,4.0,268
111,4.0,268
114,3.0,268
119,4.0,268
120,3.5,268
121,4.0,268
122,3.0,268
126,4.0,268
130,3.5,268
134,4.0,268
144,3.0,268
145,5.0,268
146,4.0,268
150,3.0,268
151,3.0,268
159,3.0,268
161,3.0,268
163,2.5,268
165,4.0,268
168,3.0,268
172,3.0,268
188,3.0,268
191,2.0,268
192,3.0,268
194,4.0,268
199,4.0,268
201,4.0,268
206,3.0,268
212,3.0,268
213,3.5,268
214,3.0,268
225,3.0,268
232,5.0,268
235,4.5,268
237,3.0,268
240,3.0,268
241,3.0,268
242,5.0,268
243,4.0,268
247,4.0,268
253,4.0,268
254,3.0,268
261,4.0,268
266,3.0,268
268,4.0,268
272,4.0,268
276,4.0,268
279,2.0,268
281,3.5,268
282,2.5,268
285,4.0,268
288,2.0,268
292,3.5,268
294,3.0,268
295,4.5,268
299,4.0,268
302,3.0,268
303,2.5,268
311,2.0,268
312,3.0,268
317,3.0,268
319,3.0,268
324,4.0,268
327,3.0,268
338,3.0,268
344,2.0,268
345,3.5,268
353,2.5,268
354,4.0,268
355,3.5,268
357,4.0,268
358,4.0,268
362,4.0,268
369,4.0,268
375,4.0,268
380,4.5,268
384,4.0,268
388,3.0,268
390,3.0,268
391,3.0,268
394,3.5,268
396,4.0,268
400,4.0,268
409,3.0,268
415,3.0,268
416,3.0,268
418,3.0,268
423,2.5,268
428,4.0,268
430,3.5,268
433,4.0,268
437,3.0,268
440,3.0,268
441,2.5,268
442,4.5,268
447,3.0,268
449,5.0,268
455,4.0,268
457,2.5,268
460,3.5,268
461,3.0,268
463,4.0,268
464,4.0,268
466,4.0,268
475,4.0,268
487,4.0,268
495,3.0,268
496,3.0,268
508,3.0,268
509,2.0,268
513,3.0,268
514,4.0,268
516,3.0,268
517,3.0,268
518,3.0,268
525,2.0,268
528,3.0,268
533,3.0,268
535,5.0,268
536,3.0,268
538,3.0,268
547,1.0,268
552,3.0,268
555,3.0,268
556,3.0,268
561,4.0,268
562,4.5,268
564,4.0,268
568,5.0,268
574,3.0,268
575,3.0,268
580,3.5,268
586,1.0,268
588,4.0,268
589,3.0,268
590,3.0,268
591,3.5,268
592,3.0,268
593,3.0,268
602,3.0,268
603,4.0,268
605,4.0,268
607,3.5,268
608,4.0,268
619,3.0,268
624,3.0,268
633,3.0,268
639,2.0,268
641,3.0,268
649,4.0,268
652,4.0,268
654,4.5,268
657,3.0,268
659,3.0,268
664,4.0,268
666,2.0,268
667,2.0,268
2,3.0,274
3,3.0,274
8,4.5,274
9,4.0,274
15,5.0,274
17,4.5,274
19,3.0,274
20,0.5,274
21,4.0,274
22,4.5,274
23,4.5,274
26,3.5,274
27,4.0,274
30,4.0,274
34,4.0,274
36,4.0,274
38,4.5,274
39,3.0,274
47,5.0,274
48,3.5,274
56,5.0,274
59,3.5,274
61,3.0,274
63,4.5,274
64,5.0,274
66,4.0,274
67,5.0,274
72,3.5,274
73,4.5,274
77,3.0,274
78,4.5,274
82,4.0,274
85,4.0,274
86,5.0,274
88,2.0,274
94,5.0,274
95,5.0,274
97,3.5,274
99,4.0,274
102,4.0,274
103,5.0,274
105,4.0,274
108,5.0,274
109,5.0,274
110,5.0,274
111,4.0,274
114,3.0,274
116,3.0,274
118,5.0,274
119,4.0,274
120,4.5,274
121,4.0,274
124,3.5,274
126,4.0,274
128,5.0,274
130,3.0,274
131,5.0,274
132,3.5,274
133,0.5,274
134,5.0,274
140,4.5,274
142,5.0,274
143,4.5,274
144,5.0,274
145,5.0,274
146,4.0,274
149,3.0,274
152,4.5,274
155,5.0,274
159,5.0,274
160,3.0,274
161,5.0,274
163,4.5,274
165,3.0,274
168,5.0,274
176,4.0,274
177,5.0,274
178,4.0,274
182,3.0,274
183,4.0,274
184,4.0,274
185,4.0,274
187,4.0,274
188,4.0,274
191,4.0,274
192,3.0,274
193,4.0,274
195,4.0,274
199,4.5,274
200,4.0,274
201,4.0,274
205,3.5,274
212,4.0,274
213,2.5,274
214,5.0,274
216,4.0,274
218,4.0,274
220,4.0,274
225,4.0,274
230,4.0,274
231,3.0,274
232,5.0,274
235,3.5,274
236,4.0,274
237,4.0,274
238,3.5,274
240,4.0,274
242,4.0,274
243,5.0,274
247,5.0,274
249,3.0,274
250,5.0,274
253,3.5,274
254,5.0,274
261,4.5,274
262,5.0,274
263,4.0,274
266,4.0,274
267,4.0,274
268,5.0,274
271,5.0,274
273,4.0,274
279,4.0,274
281,4.0,274
282,4.0,274
283,2.0,274
285,4.0,274
288,5.0,274
292,4.5,274
295,4.5,274
297,3.5,274
300,4.5,274
302,5.0,274
303,4.0,274
306,4.0,274
311,2.0,274
312,5.0,274
314,4.5,274
316,2.0,274
319,4.0,274
321,3.0,274
324,4.0,274
328,3.0,274
330,1.0,274
338,5.0,274
342,5.0,274
344,5.0,274
345,4.5,274
346,2.0,274
348,4.0,274
349,4.0,274
352,4.0,274
353,3.5,274
354,5.0,274
355,4.5,274
358,5.0,274
360,5.0,274
362,5.0,274
368,4.0,274
371,4.5,274
375,5.0,274
376,5.0,274
379,4.0,274
380,5.0,274
381,2.0,274
385,5.0,274
387,4.0,274
388,4.0,274
396,5.0,274
398,3.0,274
399,4.0,274
400,5.0,274
403,3.0,274
404,5.0,274
407,4.0,274
408,3.0,274
416,4.0,274
420,2.0,274
421,3.0,274
422,5.0,274
425,4.5,274
426,3.5,274
428,4.5,274
429,4.0,274
430,4.0,274
432,5.0,274
433,4.5,274
434,3.0,274
435,4.0,274
436,2.0,274
439,5.0,274
440,4.0,274
441,4.0,274
442,5.0,274
443,4.5,274
445,3.5,274
447,4.0,274
448,5.0,274
449,5.0,274
450,5.0,274
452,5.0,274
454,4.0,274
456,3.5,274
457,3.0,274
458,4.5,274
460,4.0,274
461,5.0,274
463,5.0,274
468,3.0,274
471,4.5,274
472,5.0,274
476,4.0,274
479,5.0,274
480,4.5,274
481,4.0,274
483,5.0,274
487,4.0,274
494,4.5,274
496,5.0,274
500,1.5,274
501,4.5,274
503,4.0,274
505,3.0,274
508,5.0,274
509,4.0,274
510,5.0,274
513,5.0,274
514,4.0,274
516,5.0,274
518,5.0,274
519,4.0,274
520,4.5,274
521,4.5,274
523,4.5,274
527,3.5,274
533,5.0,274
534,4.0,274
535,5.0,274
537,4.0,274
544,4.0,274
547,5.0,274
548,4.0,274
550,4.0,274
551,3.0,274
552,4.0,274
554,4.0,274
555,3.0,274
556,5.0,274
558,5.0,274
559,5.0,274
560,3.5,274
561,4.5,274
562,5.0,274
564,5.0,274
567,4.0,274
568,5.0,274
569,4.0,274
570,5.0,274
572,3.5,274
577,4.0,274
578,4.0,274
580,4.0,274
584,5.0,274
585,5.0,274
586,2.0,274
587,4.0,274
588,5.0,274
589,3.0,274
593,4.0,274
595,5.0,274
596,4.0,274
602,5.0,274
606,3.5,274
607,4.0,274
608,5.0,274
609,5.0,274
613,5.0,274
614,4.0,274
615,4.0,274
617,5.0,274
618,5.0,274
622,4.0,274
624,5.0,274
626,4.0,274
627,4.0,274
629,5.0,274
630,2.0,274
632,5.0,274
635,5.0,274
639,4.0,274
641,5.0,274
647,5.0,274
649,5.0,274
654,4.5,274
657,5.0,274
658,4.0,274
659,5.0,274
660,0.5,274
663,4.0,274
664,4.5,274
665,4.0,274
666,4.0,274
668,5.0,274
670,5.0,274
2,3.0,10112
4,5.0,10112
58,4.0,10112
61,1.5,10112
67,4.0,10112
80,4.0,10112
85,4.0,10112
86,3.0,10112
102,4.0,10112
113,5.0,10112
126,3.0,10112
170,2.0,10112
182,5.0,10112
213,1.5,10112
254,4.0,10112
287,4.5,10112
290,5.0,10112
294,4.0,10112
302,3.0,10112
311,2.0,10112
362,3.5,10112
363,4.0,10112
420,3.0,10112
428,2.5,10112
437,3.0,10112
466,5.0,10112
469,2.0,10112
500,3.0,10112
514,3.0,10112
518,4.0,10112
522,2.0,10112
529,4.0,10112
551,3.0,10112
552,4.0,10112
557,2.5,10112
564,4.0,10112
580,3.5,10112
593,4.0,10112
605,4.0,10112
624,4.0,10112
665,3.0,10112
667,3.0,10112
2,4.0,10539
19,4.0,10539
30,2.0,10539
61,2.5,10539
70,5.0,10539
80,4.0,10539
86,3.0,10539
90,3.0,10539
100,3.0,10539
102,5.0,10539
119,3.0,10539
130,3.5,10539
154,5.0,10539
185,4.0,10539
187,2.5,10539
188,4.0,10539
195,4.0,10539
211,4.0,10539
212,3.0,10539
213,1.5,10539
225,3.0,10539
234,3.5,10539
285,5.0,10539
343,4.0,10539
361,4.0,10539
363,3.0,10539
420,3.0,10539
431,3.0,10539
434,4.0,10539
437,3.0,10539
465,4.0,10539
468,3.5,10539
470,3.0,10539
472,4.0,10539
506,4.0,10539
514,4.0,10539
518,4.0,10539
530,5.0,10539
531,3.5,10539
537,4.0,10539
543,5.0,10539
564,4.0,10539
580,4.0,10539
582,2.5,10539
595,4.0,10539
602,5.0,10539
603,3.0,10539
605,3.0,10539
606,3.0,10539
607,3.5,10539
654,4.0,10539
665,3.0,10539
667,4.0,10539
3,3.0,11359
30,2.0,11359
49,3.0,11359
67,4.0,11359
73,2.0,11359
119,2.0,11359
128,3.0,11359
137,3.0,11359
140,2.0,11359
150,2.5,11359
169,1.5,11359
182,4.0,11359
188,4.0,11359
195,2.0,11359
213,2.0,11359
285,4.0,11359
326,4.0,11359
428,2.0,11359
447,3.0,11359
461,2.0,11359
515,3.0,11359
534,3.0,11359
536,4.0,11359
564,1.0,11359
580,3.0,11359
584,3.5,11359
602,3.0,11359
603,3.0,11359
615,3.5,11359
637,3.0,11359
654,3.5,11359
665,2.0,11359
3,3.5,1024
15,2.0,1024
17,2.0,1024
19,4.0,1024
23,4.0,1024
35,3.0,1024
73,4.0,1024
85,1.0,1024
86,5.0,1024
92,5.0,1024
102,5.0,1024
118,2.0,1024
133,1.0,1024
224,4.0,1024
241,3.0,1024
262,4.0,1024
293,2.0,1024
299,4.0,1024
312,4.0,1024
388,3.0,1024
403,5.0,1024
423,5.0,1024
431,4.0,1024
452,3.0,1024
470,3.5,1024
492,4.0,1024
514,5.0,1024
516,3.0,1024
547,4.0,1024
555,3.0,1024
564,5.0,1024
577,4.5,1024
585,3.0,1024
587,3.5,1024
596,4.0,1024
602,5.0,1024
605,3.0,1024
608,4.0,1024
626,4.0,1024
647,5.0,1024
649,3.0,1024
659,4.0,1024
667,4.0,1024
3,3.0,11008
22,2.0,11008
73,3.0,11008
91,3.5,11008
114,1.0,11008
140,3.5,11008
157,2.5,11008
308,5.0,11008
468,2.0,11008
516,3.0,11008
549,2.0,11008
563,3.0,11008
564,2.0,11008
3,5.0,278
7,5.0,278
8,5.0,278
9,4.0,278
10,4.0,278
13,4.5,278
15,2.0,278
16,4.0,278
17,5.0,278
19,4.0,278
20,4.5,278
23,5.0,278
26,4.0,278
30,5.0,278
31,4.0,278
36,4.0,278
38,4.5,278
42,5.0,278
54,4.5,278
56,4.0,278
57,5.0,278
59,2.5,278
62,3.5,278
63,5.0,278
64,5.0,278
67,5.0,278
68,4.0,278
69,5.0,278
72,4.0,278
73,5.0,278
75,4.0,278
77,4.0,278
78,5.0,278
81,3.0,278
82,5.0,278
85,5.0,278
86,5.0,278
88,4.0,278
89,5.0,278
91,5.0,278
92,5.0,278
94,5.0,278
96,2.0,278
97,4.5,278
99,5.0,278
101,4.0,278
102,3.0,278
104,5.0,278
105,3.0,278
109,5.0,278
110,3.0,278
111,4.0,278
115,5.0,278
116,4.5,278
117,5.0,278
119,4.0,278
121,5.0,278
122,4.0,278
124,3.5,278
125,5.0,278
126,4.0,278
130,3.5,278
133,2.5,278
134,4.0,278
136,4.0,278
138,4.5,278
139,3.5,278
140,5.0,278
141,5.0,278
143,4.5,278
146,4.5,278
149,4.5,278
150,5.0,278
152,4.0,278
159,5.0,278
160,5.0,278
161,5.0,278
163,5.0,278
164,4.5,278
165,4.0,278
168,5.0,278
172,4.0,278
178,5.0,278
183,5.0,278
184,5.0,278
185,5.0,278
187,5.0,278
188,5.0,278
191,5.0,278
192,5.0,278
193,4.0,278
195,3.0,278
199,4.5,278
201,5.0,278
202,5.0,278
203,5.0,278
212,4.5,278
214,5.0,278
216,5.0,278
218,4.0,278
219,5.0,278
226,4.0,278
230,4.5,278
235,5.0,278
237,4.5,278
238,3.5,278
240,4.0,278
241,4.0,278
242,5.0,278
244,5.0,278
250,5.0,278
253,5.0,278
254,4.0,278
257,4.0,278
